# kapture format: 1.1
# query_image, map_image, score
testing/1LXtFkjw3qL_point10_query_0019.png, training/1LXtFkjw3qL_point10_database_0005.png, 0.7016891837120056
testing/1LXtFkjw3qL_point10_query_0020.png, training/1LXtFkjw3qL_point12_database_0001.png, 0.7854723930358887
testing/1LXtFkjw3qL_point10_query_0021.png, training/1LXtFkjw3qL_point10_database_0004.png, 0.7630584239959717
testing/1LXtFkjw3qL_point10_query_0022.png, training/1LXtFkjw3qL_point10_database_0004.png, 0.7768343091011047
testing/1LXtFkjw3qL_point10_query_0023.png, training/1LXtFkjw3qL_point10_database_0004.png, 0.7836966514587402
testing/1LXtFkjw3qL_point10_query_0024.png, training/1LXtFkjw3qL_point10_database_0000.png, 0.8189903497695923
testing/1LXtFkjw3qL_point10_query_0025.png, training/1LXtFkjw3qL_point10_database_0004.png, 0.8699644804000854
testing/1LXtFkjw3qL_point10_query_0026.png, training/1LXtFkjw3qL_point10_database_0003.png, 0.790381908416748
testing/1LXtFkjw3qL_point10_query_0027.png, training/1LXtFkjw3qL_point10_database_0000.png, 0.7140048146247864
testing/1LXtFkjw3qL_point11_query_0000.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.594486653804779
testing/1LXtFkjw3qL_point11_query_0001.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.5781123638153076
testing/1LXtFkjw3qL_point11_query_0002.png, training/1LXtFkjw3qL_point11_database_0003.png, 0.6361317038536072
testing/1LXtFkjw3qL_point11_query_0003.png, training/1LXtFkjw3qL_point11_database_0005.png, 0.8736794590950012
testing/1LXtFkjw3qL_point11_query_0004.png, training/1LXtFkjw3qL_point11_database_0003.png, 0.6894055604934692
testing/1LXtFkjw3qL_point11_query_0005.png, training/1LXtFkjw3qL_point13_database_0000.png, 0.6039350032806396
testing/1LXtFkjw3qL_point11_query_0006.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.9023044109344482
testing/1LXtFkjw3qL_point11_query_0007.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.6441540718078613
testing/1LXtFkjw3qL_point11_query_0008.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.6983502507209778
testing/1LXtFkjw3qL_point11_query_0009.png, training/1LXtFkjw3qL_point11_database_0003.png, 0.6714134216308594
testing/1LXtFkjw3qL_point11_query_0010.png, training/1LXtFkjw3qL_point11_database_0003.png, 0.6184167265892029
testing/1LXtFkjw3qL_point11_query_0011.png, training/1LXtFkjw3qL_point11_database_0002.png, 0.935362696647644
testing/1LXtFkjw3qL_point11_query_0012.png, training/1LXtFkjw3qL_point11_database_0005.png, 0.675735592842102
testing/1LXtFkjw3qL_point11_query_0013.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.8521331548690796
testing/1LXtFkjw3qL_point11_query_0014.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.7979745864868164
testing/1LXtFkjw3qL_point11_query_0015.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.6871293783187866
testing/1LXtFkjw3qL_point11_query_0016.png, training/1LXtFkjw3qL_point11_database_0002.png, 0.7086063027381897
testing/1LXtFkjw3qL_point11_query_0017.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.916740357875824
testing/1LXtFkjw3qL_point11_query_0018.png, training/1LXtFkjw3qL_point11_database_0001.png, 0.8970398902893066
testing/1LXtFkjw3qL_point11_query_0019.png, training/1LXtFkjw3qL_point11_database_0002.png, 0.9174409508705139
testing/1LXtFkjw3qL_point11_query_0020.png, training/1LXtFkjw3qL_point11_database_0003.png, 0.8624443411827087
testing/1LXtFkjw3qL_point11_query_0021.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.8441797494888306
testing/1LXtFkjw3qL_point11_query_0022.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.7315161824226379
testing/1LXtFkjw3qL_point11_query_0023.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.7270984053611755
testing/1LXtFkjw3qL_point11_query_0024.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.8473537564277649
testing/1LXtFkjw3qL_point11_query_0025.png, training/1LXtFkjw3qL_point11_database_0001.png, 0.8224724531173706
testing/1LXtFkjw3qL_point11_query_0026.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.6746904850006104
testing/1LXtFkjw3qL_point11_query_0027.png, training/1LXtFkjw3qL_point11_database_0005.png, 0.710284948348999
testing/1LXtFkjw3qL_point11_query_0028.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.703765869140625
testing/1LXtFkjw3qL_point11_query_0029.png, training/1LXtFkjw3qL_point11_database_0002.png, 0.9019932150840759
testing/1LXtFkjw3qL_point11_query_0030.png, training/1LXtFkjw3qL_point11_database_0005.png, 0.5977824926376343
testing/1LXtFkjw3qL_point11_query_0031.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.7260852456092834
testing/1LXtFkjw3qL_point11_query_0032.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.6816944479942322
testing/1LXtFkjw3qL_point11_query_0033.png, training/1LXtFkjw3qL_point11_database_0003.png, 0.9526048302650452
testing/1LXtFkjw3qL_point11_query_0034.png, training/1LXtFkjw3qL_point11_database_0005.png, 0.9219657182693481
testing/1LXtFkjw3qL_point11_query_0035.png, training/1LXtFkjw3qL_point11_database_0000.png, 0.8411219716072083
testing/1LXtFkjw3qL_point11_query_0036.png, training/1LXtFkjw3qL_point11_database_0004.png, 0.8489501476287842
testing/1LXtFkjw3qL_point12_query_0000.png, training/1LXtFkjw3qL_point12_database_0003.png, 0.8104086518287659
testing/1LXtFkjw3qL_point12_query_0001.png, training/1LXtFkjw3qL_point12_database_0001.png, 0.6911248564720154
testing/1LXtFkjw3qL_point12_query_0002.png, training/1LXtFkjw3qL_point16_database_0003.png, 0.6259994506835938
testing/1LXtFkjw3qL_point12_query_0003.png, training/1LXtFkjw3qL_point16_database_0000.png, 0.7224833369255066
testing/1LXtFkjw3qL_point12_query_0004.png, training/1LXtFkjw3qL_point12_database_0005.png, 0.5886847376823425
testing/1LXtFkjw3qL_point12_query_0005.png, training/1LXtFkjw3qL_point10_database_0005.png, 0.6951083540916443
testing/1LXtFkjw3qL_point12_query_0006.png, training/1LXtFkjw3qL_point16_database_0003.png, 0.7609151601791382
testing/1LXtFkjw3qL_point12_query_0007.png, training/1LXtFkjw3qL_point12_database_0001.png, 0.7847293019294739
testing/1LXtFkjw3qL_point12_query_0008.png, training/1LXtFkjw3qL_point12_database_0003.png, 0.8505544066429138
testing/1LXtFkjw3qL_point12_query_0009.png, training/1LXtFkjw3qL_point12_database_0002.png, 0.7126355767250061
testing/1LXtFkjw3qL_point12_query_0010.png, training/1LXtFkjw3qL_point9_database_0002.png, 0.7741901278495789
testing/1LXtFkjw3qL_point12_query_0011.png, training/1LXtFkjw3qL_point12_database_0002.png, 0.7386857867240906
testing/1LXtFkjw3qL_point12_query_0012.png, training/1LXtFkjw3qL_point10_database_0005.png, 0.651817798614502
testing/1LXtFkjw3qL_point12_query_0013.png, training/1LXtFkjw3qL_point12_database_0003.png, 0.9049833416938782
testing/1LXtFkjw3qL_point12_query_0014.png, training/1LXtFkjw3qL_point12_database_0005.png, 0.6931536793708801
testing/1LXtFkjw3qL_point12_query_0015.png, training/1LXtFkjw3qL_point16_database_0003.png, 0.681310772895813
testing/1LXtFkjw3qL_point12_query_0016.png, training/1LXtFkjw3qL_point16_database_0003.png, 0.7063196301460266
testing/1LXtFkjw3qL_point12_query_0017.png, training/1LXtFkjw3qL_point12_database_0003.png, 0.7064356207847595
testing/1LXtFkjw3qL_point12_query_0018.png, training/1LXtFkjw3qL_point10_database_0000.png, 0.691009521484375
testing/1LXtFkjw3qL_point12_query_0019.png, training/1LXtFkjw3qL_point12_database_0003.png, 0.8440523743629456
testing/1LXtFkjw3qL_point12_query_0020.png, training/1LXtFkjw3qL_point12_database_0001.png, 0.790449857711792
testing/1LXtFkjw3qL_point12_query_0021.png, training/1LXtFkjw3qL_point10_database_0005.png, 0.7678720951080322
testing/1LXtFkjw3qL_point12_query_0022.png, training/1LXtFkjw3qL_point12_database_0005.png, 0.7030950784683228
testing/1LXtFkjw3qL_point12_query_0023.png, training/1LXtFkjw3qL_point12_database_0001.png, 0.7805519700050354
testing/1LXtFkjw3qL_point12_query_0024.png, training/1LXtFkjw3qL_point12_database_0001.png, 0.8842239379882812
testing/1LXtFkjw3qL_point12_query_0025.png, training/1LXtFkjw3qL_point10_database_0005.png, 0.7208236455917358
testing/1LXtFkjw3qL_point12_query_0026.png, training/1LXtFkjw3qL_point3_database_0004.png, 0.6095559000968933
testing/1LXtFkjw3qL_point12_query_0027.png, training/1LXtFkjw3qL_point12_database_0000.png, 0.6108047366142273
testing/1LXtFkjw3qL_point12_query_0028.png, training/1LXtFkjw3qL_point12_database_0005.png, 0.8528245687484741
testing/1LXtFkjw3qL_point12_query_0029.png, training/1LXtFkjw3qL_point12_database_0003.png, 0.9251395463943481
testing/1LXtFkjw3qL_point13_query_0000.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.780249297618866
testing/1LXtFkjw3qL_point13_query_0001.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.703944742679596
testing/1LXtFkjw3qL_point13_query_0002.png, training/1LXtFkjw3qL_point13_database_0004.png, 0.7041216492652893
testing/1LXtFkjw3qL_point13_query_0003.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.6969305276870728
testing/1LXtFkjw3qL_point13_query_0004.png, training/1LXtFkjw3qL_point13_database_0003.png, 0.9310969710350037
testing/1LXtFkjw3qL_point13_query_0005.png, training/1LXtFkjw3qL_point13_database_0000.png, 0.8996686935424805
testing/1LXtFkjw3qL_point13_query_0006.png, training/1LXtFkjw3qL_point13_database_0005.png, 0.6999893188476562
testing/1LXtFkjw3qL_point13_query_0007.png, training/1LXtFkjw3qL_point17_database_0000.png, 0.7056643962860107
testing/1LXtFkjw3qL_point13_query_0008.png, training/1LXtFkjw3qL_point13_database_0000.png, 0.7515103220939636
testing/1LXtFkjw3qL_point13_query_0009.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.7989675998687744
testing/1LXtFkjw3qL_point13_query_0010.png, training/1LXtFkjw3qL_point13_database_0005.png, 0.8815227150917053
testing/1LXtFkjw3qL_point13_query_0011.png, training/1LXtFkjw3qL_point13_database_0004.png, 0.6970977783203125
testing/1LXtFkjw3qL_point13_query_0012.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.8278341293334961
testing/1LXtFkjw3qL_point13_query_0013.png, training/1LXtFkjw3qL_point13_database_0005.png, 0.8155193328857422
testing/1LXtFkjw3qL_point13_query_0014.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.7817622423171997
testing/1LXtFkjw3qL_point13_query_0015.png, training/1LXtFkjw3qL_point13_database_0005.png, 0.7792879343032837
testing/1LXtFkjw3qL_point13_query_0016.png, training/1LXtFkjw3qL_point13_database_0000.png, 0.6386246085166931
testing/1LXtFkjw3qL_point13_query_0017.png, training/1LXtFkjw3qL_point1_database_0005.png, 0.4346453845500946
testing/1LXtFkjw3qL_point13_query_0018.png, training/1LXtFkjw3qL_point4_database_0005.png, 0.5258312225341797
testing/1LXtFkjw3qL_point13_query_0019.png, training/1LXtFkjw3qL_point13_database_0000.png, 0.850723385810852
testing/1LXtFkjw3qL_point13_query_0020.png, training/1LXtFkjw3qL_point13_database_0000.png, 0.5715198516845703
testing/1LXtFkjw3qL_point13_query_0021.png, training/1LXtFkjw3qL_point13_database_0001.png, 0.5598905682563782
testing/1LXtFkjw3qL_point13_query_0022.png, training/1LXtFkjw3qL_point13_database_0003.png, 0.7004894018173218
testing/1LXtFkjw3qL_point13_query_0023.png, training/1LXtFkjw3qL_point13_database_0004.png, 0.6727941036224365
testing/1LXtFkjw3qL_point13_query_0024.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.5661465525627136
testing/1LXtFkjw3qL_point13_query_0025.png, training/1LXtFkjw3qL_point13_database_0004.png, 0.8182089328765869
testing/1LXtFkjw3qL_point13_query_0026.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.6727292537689209
testing/1LXtFkjw3qL_point13_query_0027.png, training/1LXtFkjw3qL_point13_database_0005.png, 0.7388625741004944
testing/1LXtFkjw3qL_point13_query_0028.png, training/1LXtFkjw3qL_point13_database_0000.png, 0.5615018010139465
testing/1LXtFkjw3qL_point13_query_0029.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.6835077404975891
testing/1LXtFkjw3qL_point13_query_0030.png, training/1LXtFkjw3qL_point13_database_0005.png, 0.7294676303863525
testing/1LXtFkjw3qL_point13_query_0031.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.7122061848640442
testing/1LXtFkjw3qL_point13_query_0032.png, training/1LXtFkjw3qL_point13_database_0004.png, 0.6888571977615356
testing/1LXtFkjw3qL_point13_query_0033.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.9399433135986328
testing/1LXtFkjw3qL_point13_query_0034.png, training/1LXtFkjw3qL_point13_database_0002.png, 0.7508081197738647
testing/1LXtFkjw3qL_point13_query_0035.png, training/1LXtFkjw3qL_point13_database_0005.png, 0.8095783591270447
testing/1LXtFkjw3qL_point13_query_0036.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.6916151642799377
testing/1LXtFkjw3qL_point14_query_0000.png, training/1LXtFkjw3qL_point14_database_0000.png, 0.7139018774032593
testing/1LXtFkjw3qL_point14_query_0001.png, training/1LXtFkjw3qL_point14_database_0005.png, 0.6458700299263
testing/1LXtFkjw3qL_point14_query_0002.png, training/1LXtFkjw3qL_point14_database_0001.png, 0.6629073619842529
testing/1LXtFkjw3qL_point14_query_0003.png, training/1LXtFkjw3qL_point11_database_0005.png, 0.6401666402816772
testing/1LXtFkjw3qL_point14_query_0004.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.7259217500686646
testing/1LXtFkjw3qL_point14_query_0005.png, training/1LXtFkjw3qL_point14_database_0005.png, 0.7805578708648682
testing/1LXtFkjw3qL_point14_query_0006.png, training/1LXtFkjw3qL_point14_database_0001.png, 0.8249425292015076
testing/1LXtFkjw3qL_point14_query_0007.png, training/1LXtFkjw3qL_point14_database_0001.png, 0.8531606793403625
testing/1LXtFkjw3qL_point14_query_0008.png, training/1LXtFkjw3qL_point14_database_0003.png, 0.7398198246955872
testing/1LXtFkjw3qL_point14_query_0009.png, training/1LXtFkjw3qL_point14_database_0000.png, 0.7199249267578125
testing/1LXtFkjw3qL_point14_query_0010.png, training/1LXtFkjw3qL_point14_database_0004.png, 0.7240486145019531
testing/1LXtFkjw3qL_point14_query_0011.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.6756109595298767
testing/1LXtFkjw3qL_point14_query_0012.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.7623065710067749
testing/1LXtFkjw3qL_point14_query_0013.png, training/1LXtFkjw3qL_point14_database_0003.png, 0.8147680759429932
testing/1LXtFkjw3qL_point14_query_0014.png, training/1LXtFkjw3qL_point14_database_0005.png, 0.7416369915008545
testing/1LXtFkjw3qL_point14_query_0015.png, training/1LXtFkjw3qL_point14_database_0005.png, 0.8889276385307312
testing/1LXtFkjw3qL_point14_query_0016.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.8807006478309631
testing/1LXtFkjw3qL_point14_query_0017.png, training/1LXtFkjw3qL_point14_database_0001.png, 0.7919449210166931
testing/1LXtFkjw3qL_point14_query_0018.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.8094573616981506
testing/1LXtFkjw3qL_point14_query_0019.png, training/1LXtFkjw3qL_point18_database_0003.png, 0.6863206028938293
testing/1LXtFkjw3qL_point14_query_0020.png, training/1LXtFkjw3qL_point14_database_0003.png, 0.8155114650726318
testing/1LXtFkjw3qL_point14_query_0021.png, training/1LXtFkjw3qL_point14_database_0005.png, 0.8611071705818176
testing/1LXtFkjw3qL_point14_query_0022.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.830792248249054
testing/1LXtFkjw3qL_point14_query_0023.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.5981544852256775
testing/1LXtFkjw3qL_point14_query_0024.png, training/1LXtFkjw3qL_point13_database_0004.png, 0.6677641272544861
testing/1LXtFkjw3qL_point14_query_0025.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.8636794686317444
testing/1LXtFkjw3qL_point14_query_0026.png, training/1LXtFkjw3qL_point14_database_0002.png, 0.7439577579498291
testing/1LXtFkjw3qL_point14_query_0027.png, training/1LXtFkjw3qL_point14_database_0005.png, 0.7975854277610779
testing/1LXtFkjw3qL_point15_query_0000.png, training/1LXtFkjw3qL_point15_database_0004.png, 0.8067517280578613
testing/1LXtFkjw3qL_point15_query_0001.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.6794625520706177
testing/1LXtFkjw3qL_point15_query_0002.png, training/1LXtFkjw3qL_point15_database_0001.png, 0.586517870426178
testing/1LXtFkjw3qL_point15_query_0003.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.7310024499893188
testing/1LXtFkjw3qL_point15_query_0004.png, training/1LXtFkjw3qL_point15_database_0004.png, 0.7495532035827637
testing/1LXtFkjw3qL_point15_query_0005.png, training/1LXtFkjw3qL_point15_database_0002.png, 0.7064165472984314
testing/1LXtFkjw3qL_point15_query_0006.png, training/1LXtFkjw3qL_point15_database_0003.png, 0.8048410415649414
testing/1LXtFkjw3qL_point15_query_0007.png, training/1LXtFkjw3qL_point15_database_0004.png, 0.7828733921051025
testing/1LXtFkjw3qL_point15_query_0008.png, training/1LXtFkjw3qL_point15_database_0002.png, 0.7447556853294373
testing/1LXtFkjw3qL_point15_query_0009.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.7376338243484497
testing/1LXtFkjw3qL_point15_query_0010.png, training/1LXtFkjw3qL_point15_database_0005.png, 0.671070396900177
testing/1LXtFkjw3qL_point15_query_0011.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.6155197024345398
testing/1LXtFkjw3qL_point15_query_0012.png, training/1LXtFkjw3qL_point15_database_0004.png, 0.846215546131134
testing/1LXtFkjw3qL_point15_query_0013.png, training/1LXtFkjw3qL_point15_database_0004.png, 0.8235162496566772
testing/1LXtFkjw3qL_point15_query_0014.png, training/1LXtFkjw3qL_point15_database_0003.png, 0.7589089870452881
testing/1LXtFkjw3qL_point15_query_0015.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.6609007716178894
testing/1LXtFkjw3qL_point15_query_0016.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.8583492636680603
testing/1LXtFkjw3qL_point15_query_0017.png, training/1LXtFkjw3qL_point15_database_0002.png, 0.799390435218811
testing/1LXtFkjw3qL_point15_query_0018.png, training/1LXtFkjw3qL_point15_database_0003.png, 0.8853579163551331
testing/1LXtFkjw3qL_point15_query_0019.png, training/1LXtFkjw3qL_point15_database_0005.png, 0.7691577672958374
testing/1LXtFkjw3qL_point15_query_0020.png, training/1LXtFkjw3qL_point15_database_0004.png, 0.7160326838493347
testing/1LXtFkjw3qL_point15_query_0021.png, training/1LXtFkjw3qL_point16_database_0002.png, 0.7531849145889282
testing/1LXtFkjw3qL_point15_query_0022.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.7195563316345215
testing/1LXtFkjw3qL_point15_query_0023.png, training/1LXtFkjw3qL_point18_database_0000.png, 0.6871798038482666
testing/1LXtFkjw3qL_point15_query_0024.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.7763368487358093
testing/1LXtFkjw3qL_point15_query_0025.png, training/1LXtFkjw3qL_point19_database_0000.png, 0.5236376523971558
testing/1LXtFkjw3qL_point15_query_0026.png, training/1LXtFkjw3qL_point15_database_0004.png, 0.7186428308486938
testing/1LXtFkjw3qL_point15_query_0027.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.7132390737533569
testing/1LXtFkjw3qL_point15_query_0028.png, training/1LXtFkjw3qL_point9_database_0002.png, 0.5837221145629883
testing/1LXtFkjw3qL_point15_query_0029.png, training/1LXtFkjw3qL_point10_database_0000.png, 0.4462824761867523
testing/1LXtFkjw3qL_point15_query_0030.png, training/1LXtFkjw3qL_point16_database_0000.png, 0.7395790219306946
testing/1LXtFkjw3qL_point15_query_0031.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.7453118562698364
testing/1LXtFkjw3qL_point15_query_0032.png, training/1LXtFkjw3qL_point1_database_0005.png, 0.740917444229126
testing/1LXtFkjw3qL_point15_query_0033.png, training/1LXtFkjw3qL_point15_database_0000.png, 0.7877910733222961
testing/1LXtFkjw3qL_point15_query_0034.png, training/1LXtFkjw3qL_point15_database_0002.png, 0.9246696829795837
testing/1LXtFkjw3qL_point15_query_0035.png, training/1LXtFkjw3qL_point15_database_0001.png, 0.7248474955558777
testing/1LXtFkjw3qL_point15_query_0036.png, training/1LXtFkjw3qL_point10_database_0000.png, 0.5373790264129639
testing/1LXtFkjw3qL_point15_query_0037.png, training/1LXtFkjw3qL_point15_database_0002.png, 0.8530209064483643
testing/1LXtFkjw3qL_point15_query_0038.png, training/1LXtFkjw3qL_point15_database_0003.png, 0.8467267751693726
testing/1LXtFkjw3qL_point15_query_0039.png, training/1LXtFkjw3qL_point15_database_0002.png, 0.8715667724609375
